         100   1.1132746892656402       0.98786426404233707     
         200   1.1149074358059148       0.98726278746335105     
         300   1.1106626751438553       0.98876864818613475     
         400   1.1135439860486536       0.98776702771284186     
         500   1.1174415327570930       0.98627052246308500     
         600   1.1128472008480834       0.98801705382214189     
         700   1.1156899986848547       0.98696416381833707     
         800   1.1121014440824883       0.98827906061187920     
         900   1.1127831202516483       0.98803979267040964     
        1000   1.1081427443190404       0.98957789206098812     
        1100   1.1144171646330481       0.98744642253674786     
        1200   1.1089580123609044       0.98932260018714957     
        1300   1.1125229209461664       0.98813168663269524     
        1400   1.1171930174375697       0.98637111154605317     
        1500   1.1127317327435751       0.98805799660396409     
        1600   1.1134378979002173       0.98780542500551571     
        1700   1.1166198082616539       0.98660036047898791     
        1800   1.1148216380623115       0.98729511403899306     
        1900   1.1156036268816585       0.98699745932512628     
        2000   1.1115835164987071       0.98845768517137900     
        2100   1.1135349395046021       0.98777030664917420     
        2200   1.1135915050921528       0.98774979008585628     
        2300   1.1098354154518584       0.98904093803374793     
        2400   1.1163805292771403       0.98669492843274520     
        2500   1.1104110052165210       0.98885218492861826     
        2600   1.1152915159201724       0.98711707704727392     
        2700   1.1144085872727179       0.98744961188163050     
        2800   1.1112311964500099       0.98857765421016985     
        2900   1.1145997436027282       0.98737834355531084     
        3000   1.1126096574940652       0.98810113186753346     
        3100   1.1114272185801493       0.98851105933783223     
        3200   1.1143975961615682       0.98745369756919410     
        3300   1.1123424933023078       0.98819499791908372     
        3400   1.1153624853988067       0.98708997348178584     
        3500   1.1101549479933730       0.98893654743483050     
        3600   1.1162997425690597       0.98672670808150587     
        3700   1.1185941264547212       0.98579434598272031     
        3800   1.1133792040423931       0.98782661734992627     
        3900   1.1140452923900919       0.98758396483464739     
        4000   1.1129227783096418       0.98799018044613274     
        4100   1.1123563150791016       0.98819015974192426     
        4200   1.1136103490801499       0.98774294775129889     
        4300   1.1128217590907776       0.98802608687710136     
        4400   1.1148953979416389       0.98726732793993666     
        4500   1.1173871174341283       0.98629261002703472     
        4600   1.1107452065707759       0.98874111902418182     
        4700   1.1099503094724983       0.98900351503521622     
        4800   1.1136159951923159       0.98774089688848188     
        4900   1.1108014490661655       0.98872232058285470     
        5000   1.1089801585645687       0.98931557973351725     
        5100   1.1122292223608348       0.98823457358137357     
        5200   1.1131462085886699       0.98791038581948110     
        5300   1.1112262210023056       0.98857933955138699     
        5400   1.1125592043836541       0.98811891447463918     
        5500   1.1164406514304019       0.98667122904206972     
        5600   1.1160798793885205       0.98681281849919367     
        5700   1.1124515033521025       0.98815678677431140     
        5800   1.1119009950036651       0.98834851388197409     
        5900   1.1095702594882153       0.98912682392458140     
        6000   1.1149736082807882       0.98723779978252579     
        6100   1.1156609301677822       0.98697537883682585     
        6200   1.1129847549372605       0.98796809875130287     
        6300   1.1166089656112785       0.98660466002256131     
        6400   1.1122313432837208       0.98823383375920548     
        6500   1.1143199769395198       0.98748251333463088     
        6600   1.1148037581537429       0.98730184056451287     
        6700   1.1119455445580226       0.98833311321485640     
        6800   1.1157608591687895       0.98693678496246129     
        6900   1.1132898724431037       0.98785880214127653     
        7000   1.1114109980644662       0.98851658448938862     
        7100   1.1133312747487794       0.98784389599498146     
        7200   1.1134626238599885       0.98779648640261408     
        7300   1.1125056492250482       0.98813776169676171     
        7400   1.1129216132031563       0.98799059517911758     
        7500   1.1141363199583838       0.98755043514442631     
        7600   1.1099180743502080       0.98901402731562216     
        7700   1.1136608004548600       0.98772461005085177     
        7800   1.1145061903090854       0.98741327257116407     
        7900   1.1112907974032464       0.98855744636530907     
        8000   1.1127981096845545       0.98803447752786588     
        8100   1.1111345002919437       0.98861036425727322     
        8200   1.1113474549052540       0.98853820374390544     
        8300   1.1122458215021660       0.98822878222638610     
        8400   1.1179116554041739       0.98607822923796151     
        8500   1.1116707775231169       0.98842777988268049     
        8600   1.1157696848338052       0.98693337095788103     
        8700   1.1118827678248335       0.98835480917829344     
        8800   1.1120931726063519       0.98828193465758196     
        8900   1.1210505029667073       0.98472457128421587     
        9000   1.1109347159583320       0.98867765361899129     
        9100   1.1176394409060546       0.98618989381382960     
        9200   1.1101315078735656       0.98894423857763059     
        9300   1.1107198546230719       0.98874958250439970     
        9400   1.1150590740428035       0.98720545506202284     
        9500   1.1139421457059391       0.98762185080217568     
        9600   1.1110761145954480       0.98863006992145797     
        9700   1.1108221474768027       0.98871539455649959     
        9800   1.1170020879124465       0.98644789819856349     
        9900   1.1174639797980530       0.98626140082916280     
       10000   1.1120583110096649       0.98829404018003475     
